Model,Dataset,Temperature,Question_UUID,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
Abel-7B-002,mr-gsm8k,0.1,bd29bebd-0d3a-4700-90be-23c0c4c4e96c,0.4371715560555458,0.5071638822555542,0.36669921875
Abel-7B-002,mr-gsm8k,0.1,8eb87f9c-a87f-480d-9535-9595eb768e52,0.8879843279719353,0.33938366174697876,0.57373046875
Abel-7B-002,mr-gsm8k,0.1,44d71537-7235-409a-a71d-99b3507e5f5d,0.4168494734913111,0.04533009976148605,0.051849365234375
Abel-7B-002,mr-gsm8k,0.1,a1da5e08-b962-482a-ab21-e69343273cf0,0.7025823257863522,0.1931786984205246,0.175537109375
Abel-7B-002,mr-gsm8k,0.1,aa0515fe-37a1-4503-b7f8-25e1ba3d22be,0.8841474466025829,0.07163932174444199,0.763671875
Abel-7B-002,mr-gsm8k,0.1,2ae4dd98-0879-4046-965a-c55e5e1962a9,0.6769307237118483,0.25879013538360596,0.9736328125
Abel-7B-002,mr-gsm8k,0.1,2f905358-62c6-4f39-a3a1-af6c9f16ed2f,0.873890402726829,0.2894575297832489,0.84814453125
Abel-7B-002,mr-gsm8k,0.1,c7b1f8f8-98e9-442a-98cd-2b744354e46f,0.8670510575175285,0.058948930352926254,0.64794921875
Abel-7B-002,mr-gsm8k,0.1,ecadb0f5-b04e-4851-af0f-8e1110ca982a,0.29755858052521944,0.35514307022094727,0.9072265625
Abel-7B-002,mr-gsm8k,0.1,7e1570b9-2699-4893-a5da-8fc8f71fef22,0.6718391869217157,0.057256657630205154,0.99267578125
Abel-7B-002,mr-gsm8k,0.1,a15e514c-3135-4f37-afcc-2a587784f377,0.6197476238012314,0.508373498916626,0.62255859375
Abel-7B-002,mr-gsm8k,0.1,56c23f93-3b9c-42c2-af38-ba953a551bd3,0.8983981851488352,0.07997191697359085,0.4111328125
Abel-7B-002,mr-gsm8k,0.1,48189923-48c6-4e54-af1d-22aade639774,0.8608194515109062,0.08343120664358139,0.9736328125
Abel-7B-002,mr-gsm8k,0.1,49d31fb3-405a-49d8-bd3a-20a2eaa89f56,0.8706902340054512,0.04564196616411209,0.83349609375
Abel-7B-002,mr-gsm8k,0.1,ad3eaf6f-9abf-46f3-bf7f-18c4d5cece22,0.9493265049532056,0.3225095570087433,0.99072265625
Abel-7B-002,mr-gsm8k,0.1,6c59c5fa-87f6-4938-a71f-bace2594cb5d,0.9224223382771015,0.03452061489224434,0.97021484375
Abel-7B-002,mr-gsm8k,0.1,cb718e15-8177-4c33-8425-4c9506f6947b,0.6906763948500156,0.22316882014274597,0.68603515625
Abel-7B-002,mr-gsm8k,0.1,2e77112e-7b76-4426-89b0-9bd3f6db6e9f,0.7843965366482735,0.29781198501586914,0.33447265625
Abel-7B-002,mr-gsm8k,0.1,6439b446-a290-4367-b9b4-9e3d91ce3870,0.45860035344958305,0.35387709736824036,0.2393798828125
Abel-7B-002,mr-gsm8k,0.1,acf11417-8124-49ff-8565-e1dea2181ad4,0.7164618112146854,0.32053589820861816,0.162353515625
Abel-7B-002,mr-gsm8k,0.1,0c765089-190d-4cf7-9dcb-4c906fbef772,0.6031124889850616,0.041062504053115845,0.8974609375
Abel-7B-002,mr-gsm8k,0.1,6768f927-633a-433b-891b-8c2812f221d1,0.9252200424671173,0.36580029129981995,0.9619140625
Abel-7B-002,mr-gsm8k,0.1,a48e245d-57c3-4c3e-a5e9-922584622911,0.8514640629291534,0.3995931148529053,0.63720703125
Abel-7B-002,mr-gsm8k,0.1,d6797e0d-1c02-4d50-a909-4b925679cf81,0.8745852876454592,0.3615996539592743,0.97265625
Abel-7B-002,mr-gsm8k,0.1,1f02ef21-d66d-4dbf-9c8d-6a59f8ffd929,0.8823065645992756,0.03722994402050972,0.46875
Abel-7B-002,mr-gsm8k,0.1,3441c585-c90a-40d1-9492-556d273e44a5,0.7304902444593608,0.026029957458376884,0.414794921875
Abel-7B-002,mr-gsm8k,0.1,0920b124-4048-4fdf-9a79-049c5897acdf,0.9449349902570248,0.2110489457845688,0.7490234375
Abel-7B-002,mr-gsm8k,0.1,b5d56d42-8ec7-4c25-b90e-e3e4d7d9d102,0.9655089303851128,0.262543648481369,0.9609375
Abel-7B-002,mr-gsm8k,0.1,c54d97dd-f6eb-4af7-b5b6-c62fea1ac270,0.8532624673098326,0.02936871536076069,0.6689453125
Abel-7B-002,mr-gsm8k,0.1,790d80c0-a3cf-4b5c-8a71-69fd89983fdf,0.3885708525776863,0.02692604809999466,0.046722412109375
Abel-7B-002,mr-gsm8k,0.1,a6cbaaf5-0b15-4174-a1a9-54ec38d004c2,0.8006025888025761,0.05116940289735794,0.0838623046875
Abel-7B-002,mr-gsm8k,0.1,2074bd7a-3554-4d86-99e3-bccd3f1b5917,0.7623661942780018,0.022787081077694893,0.32421875
Abel-7B-002,mr-gsm8k,0.1,a4917412-bce0-40f3-a786-6dddfe05909e,0.8691943548619747,0.04580318555235863,0.95751953125
Abel-7B-002,mr-gsm8k,0.1,24cc436d-d35b-45e3-ae6f-fc575058dfe4,0.6809762939810753,0.04792013019323349,0.42626953125
Abel-7B-002,mr-gsm8k,0.1,e4727de4-d533-45d4-9f49-a562f9f6761f,0.49187110364437103,0.099823497235775,0.0293121337890625
Abel-7B-002,mr-gsm8k,0.1,fdfd4869-092a-4e98-8db7-0d276ea75c67,0.9004688491113484,0.04467684030532837,0.9365234375
Abel-7B-002,mr-gsm8k,0.1,0a71e234-b79c-4ace-944b-d0294c0f69db,0.04136506002396345,0.03443043678998947,0.1175537109375
Abel-7B-002,mr-gsm8k,0.1,5f415772-58b5-46c6-8b1a-886a2d7f761b,0.3030623132362962,0.06318622082471848,0.11126708984375
Abel-7B-002,mr-gsm8k,0.1,4a737609-e6d5-476f-8303-91a0435353a2,0.8033272810280323,0.056049954146146774,0.7578125
Abel-7B-002,mr-gsm8k,0.1,f61dc078-e6be-475a-bde7-0157f284b4ab,0.2749754749238491,0.2818261981010437,0.5390625
Abel-7B-002,mr-gsm8k,0.1,f0bc55e8-9e1e-4f44-b82c-749ad0a44763,0.5250166095793247,0.047502968460321426,0.2568359375
Abel-7B-002,mr-gsm8k,0.1,6529cb1b-ac43-49b9-af7e-0182fb03bbb3,0.9291425365954638,0.0385727621614933,0.8154296875
Abel-7B-002,mr-gsm8k,0.1,aacc9615-28a3-4f04-9a18-6dbf0927e976,0.9516383688896894,0.2657244801521301,0.1480712890625
Abel-7B-002,mr-gsm8k,0.1,0d4755e0-3449-4fac-9753-5ba466dec692,0.70813431404531,0.08464483916759491,0.12249755859375
Abel-7B-002,mr-gsm8k,0.1,47ed896d-08fe-4598-a99b-632d0da4170e,0.9179428704082966,0.027039218693971634,0.8759765625
Abel-7B-002,mr-gsm8k,0.1,fd8f700e-4a30-492b-96ab-88caeb92ec64,0.6521868277341127,0.07701858133077621,0.4921875
Abel-7B-002,mr-gsm8k,0.1,b5214716-2f7b-4f5f-8459-25587bb8bef6,0.8701196294277906,0.04124258831143379,0.96826171875
Abel-7B-002,mr-gsm8k,0.1,c757b08d-80e5-437a-897f-8549e9c79437,0.9243640564382076,0.03530653938651085,0.9794921875
Abel-7B-002,mr-gsm8k,0.1,60c88c4b-1cc8-43ef-84f3-7b95c0ae0a73,0.9412060556933284,0.03223693370819092,0.97119140625
Abel-7B-002,mr-gsm8k,0.1,67e15a37-b074-41b9-b388-0738135bfb66,0.33081744238734245,0.5335331559181213,0.0966796875
Abel-7B-002,mr-gsm8k,0.1,8bbbd222-7e21-4536-ac30-fc879fe7f06e,0.8908089399337769,0.40869107842445374,0.90185546875
Abel-7B-002,mr-gsm8k,0.1,9e9b148f-d483-435f-866f-1a48cf7dac01,0.9513041824102402,0.25725245475769043,0.99072265625
Abel-7B-002,mr-gsm8k,0.1,8a1220d5-cdd1-409e-ba86-9fc3e34f924e,0.9327349085360765,0.03322863206267357,0.99658203125
Abel-7B-002,mr-gsm8k,0.1,d64872ca-294d-4723-8c8b-fa32c807cc9a,0.8721925914287567,0.2170676290988922,0.99560546875
Abel-7B-002,mr-gsm8k,0.1,74e7d038-91fd-45a0-83d2-66bbece6d290,0.9263748675584793,0.038531411439180374,0.99560546875
Abel-7B-002,mr-gsm8k,0.1,623022f2-1d00-4ceb-9d33-bc6153eb7280,0.9071683585643768,0.029878007248044014,0.998046875
Abel-7B-002,mr-gsm8k,0.1,661f58f5-270d-4c32-81cc-b1adb53711b4,0.7348814234137535,0.08000966161489487,0.484375
Abel-7B-002,mr-gsm8k,0.1,956e6b57-44b8-4dd2-b391-7fc0c9e71874,0.9345911499112844,0.029104387387633324,0.994140625
Abel-7B-002,mr-gsm8k,0.1,2dcb39c9-5aad-4e8e-b902-861e99d6f69d,0.9242319352924824,0.046663690358400345,0.85791015625
Abel-7B-002,mr-gsm8k,0.1,ccd15004-5643-40c1-9334-f586b6c3a750,0.909726932644844,0.03441406786441803,0.96728515625
Abel-7B-002,mr-gsm8k,0.1,e439b01a-9db6-4212-b8ad-55d99ecd9c1b,0.8900493904948235,0.06398992985486984,0.64794921875
Abel-7B-002,mr-gsm8k,0.1,d05e0ab2-7bf6-49a2-8690-622bbf89c3f6,0.9412292381748557,0.38659024238586426,0.9033203125
Abel-7B-002,mr-gsm8k,0.1,b01e07e3-45bf-4e5e-9ccc-9baee5a1de0c,0.6536475941538811,0.2752220332622528,0.76904296875
Abel-7B-002,mr-gsm8k,0.1,c9fcea20-16b3-4630-b05f-6170810b4d65,0.9003961207345128,0.21461206674575806,0.98876953125
Abel-7B-002,mr-gsm8k,0.1,cecce263-cf4b-4aa2-bd89-4d1efedcf0e0,0.6281829476356506,0.2125844657421112,0.414794921875
Abel-7B-002,mr-gsm8k,0.1,349537f1-f6fc-404c-9561-8c10c8dbd7c5,0.8997057490050793,0.02633790113031864,0.98388671875
Abel-7B-002,mr-gsm8k,0.1,52bfa9fe-de3c-434b-a19a-2a6380b1356c,0.33601414784789085,0.3533093333244324,0.11920166015625
Abel-7B-002,mr-gsm8k,0.1,0199a464-9e48-4294-8fa2-c020c01e571d,0.27986977994441986,0.40407371520996094,0.265869140625
Abel-7B-002,mr-gsm8k,0.1,d28d7f08-ae80-44dd-93fa-84bb5e1ca476,0.9429497420787811,0.21055874228477478,0.98291015625
Abel-7B-002,mr-gsm8k,0.1,72a476bc-0272-4b4b-aeed-7b66e843042a,0.8984043300151825,0.2527870237827301,0.1895751953125
Abel-7B-002,mr-gsm8k,0.1,2ac6a2a4-3317-4870-8580-b882ae85f8d7,0.7392087606713176,0.07836213707923889,0.84375
Abel-7B-002,mr-gsm8k,0.1,55080101-5872-4d17-a4c6-f1d335af07d1,0.9509127140045166,0.35339850187301636,0.07366943359375
Abel-7B-002,mr-gsm8k,0.1,4546cddf-a7bf-4b6e-b9c9-19aeda1a7468,0.8088514786213636,0.41502508521080017,0.9482421875
Abel-7B-002,mr-gsm8k,0.1,0fb39e91-1bf7-4ee3-bd25-2e9c646179a1,0.8844353035092354,0.10691160708665848,0.99365234375
Abel-7B-002,mr-gsm8k,0.1,50550a4e-67fa-4071-b580-17f890049151,0.769069935195148,0.2846950590610504,0.56201171875
Abel-7B-002,mr-gsm8k,0.1,219e9148-acfa-48b6-ace8-d7b8fd167363,0.9226436261087656,0.04440179094672203,0.998046875
Abel-7B-002,mr-gsm8k,0.1,bcd681a4-e943-4ac8-a840-1f09f51d4a8d,0.9123104214668274,0.26717430353164673,0.94580078125
Abel-7B-002,mr-gsm8k,0.1,d4ec7076-6dcb-48e3-ba5b-b29d2adc483f,0.8003027439117432,0.04392993450164795,0.9931640625
Abel-7B-002,mr-gsm8k,0.1,4c2f882d-b4d7-4638-b708-eda32b8299d3,0.9256263561546803,0.0429435558617115,0.79296875
Abel-7B-002,mr-gsm8k,0.1,11be4e10-1d58-4f33-970e-5c86f8de8c06,0.9027953818440437,0.023956485092639923,0.9306640625
Abel-7B-002,mr-gsm8k,0.1,e1443d46-3407-4862-9fb9-c59245da058f,0.9743324667215347,0.03345419466495514,0.8759765625
Abel-7B-002,mr-gsm8k,0.1,f34bcd97-45cd-4b20-a10e-e0ff56f7a30b,0.9416943271644413,0.10666920244693756,0.7373046875
Abel-7B-002,mr-gsm8k,0.1,930e660a-cd59-429c-bf59-c4fd56edbc97,0.9065127111971378,0.061046164482831955,0.91259765625
Abel-7B-002,mr-gsm8k,0.1,4a9a317b-a02f-4207-8263-704b1d31ceea,0.8240824304521084,0.05764652416110039,0.388671875
Abel-7B-002,mr-gsm8k,0.1,b40fe388-23fa-4ce2-9dff-f3edd95203bc,0.8175774365663528,0.31958410143852234,0.740234375
Abel-7B-002,mr-gsm8k,0.1,59ad1f6e-ab9b-4248-b917-6cdebc90daca,0.8676023995503783,0.33929625153541565,0.77978515625
Abel-7B-002,mr-gsm8k,0.1,1f94decf-f63b-45f2-b829-17954e5945c8,0.7906074356287718,0.2789265513420105,0.95263671875
Abel-7B-002,mr-gsm8k,0.1,56c04f83-6f6b-486c-9b4f-0df37726a613,0.9570610271766782,0.032797783613204956,0.97314453125
Abel-7B-002,mr-gsm8k,0.1,154cffdf-c63e-4607-bda4-29a494c59d09,0.8819753676652908,0.18018491566181183,0.966796875
Abel-7B-002,mr-gsm8k,0.1,290d42c0-546a-488e-bb5b-278249e1a742,0.9504430033266544,0.02429211512207985,0.77197265625
Abel-7B-002,mr-gsm8k,0.1,93ea4976-75df-4b1b-8560-987cc2714cb8,0.9179699895903468,0.03037034347653389,0.9931640625
Abel-7B-002,mr-gsm8k,0.1,83009b3e-870a-477d-9690-91e13f9a10d0,0.4318471336737275,0.28665468096733093,0.9072265625
Abel-7B-002,mr-gsm8k,0.1,449c2a93-3540-470d-b9c9-e5f61f835824,0.9611251214519143,0.2097601294517517,0.83740234375
Abel-7B-002,mr-gsm8k,0.1,d3c28712-9b64-4c84-9b07-642e89f9e271,0.9545346554368734,0.030466264113783836,0.990234375
Abel-7B-002,mr-gsm8k,0.1,1ca8c118-80a0-4ed0-b4ec-f679d0623f88,0.8902549855411053,0.046077560633420944,0.89306640625
Abel-7B-002,mr-gsm8k,0.1,33191670-5d82-40f6-b702-4d1b42116d5a,0.6098253056406975,0.1699158400297165,0.5546875
Abel-7B-002,mr-gsm8k,0.1,b6a2b640-413a-4401-9c96-bc51eab03067,0.9409350156784058,0.3784579038619995,0.931640625
Abel-7B-002,mr-gsm8k,0.1,ca997aba-6e4b-4d3b-8546-05f44fba228a,0.8391422796994448,0.05877956002950668,0.607421875
Abel-7B-002,mr-gsm8k,0.1,f272aacb-977a-4e19-b14f-feada8aca81f,0.17388474568724632,0.1286270022392273,0.43017578125
Abel-7B-002,mr-gsm8k,0.1,8da66eec-4cfe-4e4a-9920-bc4d0f5eee9c,0.9692408470436931,0.04448540136218071,0.80078125
Abel-7B-002,mr-gsm8k,0.1,60a5a9ab-b43d-4b37-a8b0-6e34f92ff807,0.5594456577673554,0.26407328248023987,0.1710205078125
Abel-7B-002,mr-gsm8k,0.1,4b3636e0-cbe1-4bdd-9fa9-83dbb5df39f0,0.8879843279719353,0.33938366174697876,0.57373046875
Abel-7B-002,mr-gsm8k,0.1,c626f932-b61b-496e-8a35-37baacdb794b,0.4168494734913111,0.04533009976148605,0.051849365234375
Abel-7B-002,mr-gsm8k,0.1,4db73a1c-d32a-4b6e-a531-bd97ea0294ab,0.726776160299778,0.19317872822284698,0.294189453125
Abel-7B-002,mr-gsm8k,0.1,b77d0487-3f31-4a04-887f-87120e19ac74,0.6653265301138163,0.07163932174444199,0.72802734375
Abel-7B-002,mr-gsm8k,0.1,8062be37-7875-493f-903f-a70f938c41cd,0.6769307237118483,0.25879013538360596,0.9736328125
Abel-7B-002,mr-gsm8k,0.1,ddb36ba9-1cc6-4f6a-9dc2-d0f544e1a0fe,0.7705194726586342,0.2894575297832489,0.61865234375
Abel-7B-002,mr-gsm8k,0.1,42d14201-05a8-4750-9248-115a72371977,0.8304709903895855,0.058948908001184464,0.67236328125
Abel-7B-002,mr-gsm8k,0.1,3ecd4a23-2e69-4986-8e6f-ce8f0520fd3c,0.29755858052521944,0.35514307022094727,0.9072265625
Abel-7B-002,mr-gsm8k,0.1,b58d0ab0-8957-4319-b66f-5edf9bf02563,0.6718391869217157,0.057256657630205154,0.99267578125
Abel-7B-002,mr-gsm8k,0.1,2c8e8401-8fbf-48f5-8127-ed975921ec63,0.3050527162849903,0.508373498916626,0.55078125
Abel-7B-002,mr-gsm8k,0.1,1fcd3067-5031-40d2-ae3a-e2d8874adaf0,0.5254976321011782,0.04784596711397171,0.7548828125
Abel-7B-002,mr-gsm8k,0.1,6bc8c795-86a9-4f3e-a501-0c9066bccfe6,0.8608194515109062,0.08343120664358139,0.9736328125
Abel-7B-002,mr-gsm8k,0.1,b9dba683-461b-40e1-8f8d-3537c32af1ea,0.8706902340054512,0.04564196616411209,0.83349609375
Abel-7B-002,mr-gsm8k,0.1,96f9b421-4488-47c2-8331-b34af4c767af,0.954990272410214,0.3225095570087433,0.9912109375
Abel-7B-002,mr-gsm8k,0.1,0d1c4922-00fd-49b3-9c96-2b505a4d98f7,0.9191581197082996,0.03618635609745979,0.94189453125
Abel-7B-002,mr-gsm8k,0.1,8adcc722-df8e-4d32-b0aa-be133b97d0c0,0.6906763948500156,0.22316882014274597,0.68603515625
Abel-7B-002,mr-gsm8k,0.1,92a6339a-16aa-470d-83d0-c23e48a5ba44,0.9523851871490479,0.2978118062019348,0.689453125
Abel-7B-002,mr-gsm8k,0.1,193c4f41-7b10-4b63-917e-a8528b49d824,0.4308181554079056,0.35387736558914185,0.158203125
Abel-7B-002,mr-gsm8k,0.1,5c3f348e-818f-4e8b-9bfc-88b313d7fc60,0.7134228125214577,0.30269142985343933,0.1561279296875
Abel-7B-002,mr-gsm8k,0.1,a2141667-b577-4682-8b99-965119fd9d96,0.6031124889850616,0.041062504053115845,0.8974609375
Abel-7B-002,mr-gsm8k,0.1,011f3d2f-bce6-4392-976e-5aa5d3a07152,0.9252203404903412,0.3658004701137543,0.98974609375
Abel-7B-002,mr-gsm8k,0.1,0d52ec44-2b09-4629-bf27-df761d34587c,0.30561526119709015,0.11492924392223358,0.2017822265625
Abel-7B-002,mr-gsm8k,0.1,004ba21e-2c45-421c-8a2f-e4063f9e830b,0.8745852876454592,0.3615996539592743,0.97265625
Abel-7B-002,mr-gsm8k,0.1,fd003d80-0468-4729-93f7-d92b6692466e,0.8823065645992756,0.03722994402050972,0.46875
Abel-7B-002,mr-gsm8k,0.1,1da20590-be8b-4e34-bdb0-061ad34d48d2,0.7304902444593608,0.026029957458376884,0.414794921875
Abel-7B-002,mr-gsm8k,0.1,a5dc5134-3870-42ee-b25f-0d7ec9dfd0fc,0.569287272170186,0.21104887127876282,0.71875
Abel-7B-002,mr-gsm8k,0.1,e6c7687d-5596-4f8a-b5e4-e0f4e2c8e3f9,0.9655089303851128,0.262543648481369,0.9609375
Abel-7B-002,mr-gsm8k,0.1,d09f224c-c736-4617-945b-9d74b1aa3ac4,0.8532624673098326,0.02936871536076069,0.6689453125
Abel-7B-002,mr-gsm8k,0.1,7edfe0e3-57ec-4519-a6f9-1009d6123437,0.3885708525776863,0.02692604809999466,0.058349609375
Abel-7B-002,mr-gsm8k,0.1,b1c245b2-e765-4206-9b4e-89d2d7a5cfac,0.8006025888025761,0.05116940289735794,0.0838623046875
Abel-7B-002,mr-gsm8k,0.1,9e4d0671-713c-4066-8ef7-b7c222940184,0.7011110559105873,0.02515849843621254,0.3701171875
Abel-7B-002,mr-gsm8k,0.1,5856cfa4-8e67-4803-84c8-bf7d5409bdb1,0.8976888358592987,0.03346005082130432,0.98486328125
Abel-7B-002,mr-gsm8k,0.1,3d0bfc36-6e64-4c29-878f-a820923e9d1f,0.41405373625457287,0.23752504587173462,0.102294921875
Abel-7B-002,mr-gsm8k,0.1,bbd2d8b8-14d1-459b-83bb-2219b9803078,0.6858546137809753,0.10787118226289749,0.020965576171875
Abel-7B-002,mr-gsm8k,0.1,035a0480-90e5-4bd9-8f27-bb61a3115280,0.9052307880483568,0.044867947697639465,0.9365234375
Abel-7B-002,mr-gsm8k,0.1,2974c27e-d71b-4248-85d9-f95a72db1fc8,0.04136506002396345,0.03443043678998947,0.1175537109375
Abel-7B-002,mr-gsm8k,0.1,6ee52b24-645f-462b-a79b-bec430ed67dc,0.3030623132362962,0.06318622082471848,0.11126708984375
