Model,Dataset,Temperature,Question_UUID,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
WizardMath-7B-V1.1,mr-gsm8k,0.1,a48e245d-57c3-4c3e-a5e9-922584622911,0.8417626284062862,0.16411255300045013,0.88427734375
WizardMath-7B-V1.1,mr-gsm8k,0.1,d6797e0d-1c02-4d50-a909-4b925679cf81,0.8045816607773304,0.08453413844108582,0.56982421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,1f02ef21-d66d-4dbf-9c8d-6a59f8ffd929,0.7838679701089859,0.23062773048877716,0.3310546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,3441c585-c90a-40d1-9492-556d273e44a5,0.8322862386703491,0.08525356650352478,0.48046875
WizardMath-7B-V1.1,mr-gsm8k,0.1,0920b124-4048-4fdf-9a79-049c5897acdf,0.823509469628334,0.10501288622617722,0.77978515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,b5d56d42-8ec7-4c25-b90e-e3e4d7d9d102,0.9192962870001793,0.08211985975503922,0.8740234375
WizardMath-7B-V1.1,mr-gsm8k,0.1,c54d97dd-f6eb-4af7-b5b6-c62fea1ac270,0.7616549134254456,0.13577920198440552,0.78515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,790d80c0-a3cf-4b5c-8a71-69fd89983fdf,0.6992167979478836,0.20360709726810455,0.90478515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,a6cbaaf5-0b15-4174-a1a9-54ec38d004c2,0.8102353066205978,0.08723364770412445,0.3310546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,2074bd7a-3554-4d86-99e3-bccd3f1b5917,0.8990927850827575,0.019252875819802284,0.9501953125
WizardMath-7B-V1.1,mr-gsm8k,0.1,a4917412-bce0-40f3-a786-6dddfe05909e,0.8736277557909489,0.11423715204000473,0.95263671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,24cc436d-d35b-45e3-ae6f-fc575058dfe4,0.8134486302733421,0.09213203936815262,0.262939453125
WizardMath-7B-V1.1,mr-gsm8k,0.1,e4727de4-d533-45d4-9f49-a562f9f6761f,0.42420241236686707,0.10742565989494324,0.1519775390625
WizardMath-7B-V1.1,mr-gsm8k,0.1,fdfd4869-092a-4e98-8db7-0d276ea75c67,0.8200211767107248,0.01818094030022621,0.931640625
WizardMath-7B-V1.1,mr-gsm8k,0.1,0a71e234-b79c-4ace-944b-d0294c0f69db,0.03962997882626951,0.026228198781609535,0.2337646484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,5f415772-58b5-46c6-8b1a-886a2d7f761b,0.7756574526429176,0.2082539200782776,0.046722412109375
WizardMath-7B-V1.1,mr-gsm8k,0.1,4a737609-e6d5-476f-8303-91a0435353a2,0.7433474436402321,0.12477520853281021,0.83349609375
WizardMath-7B-V1.1,mr-gsm8k,0.1,f61dc078-e6be-475a-bde7-0157f284b4ab,0.9012003019452095,0.0663282498717308,0.64404296875
WizardMath-7B-V1.1,mr-gsm8k,0.1,f0bc55e8-9e1e-4f44-b82c-749ad0a44763,0.5190141145139933,0.09245721250772476,0.2147216796875
WizardMath-7B-V1.1,mr-gsm8k,0.1,6529cb1b-ac43-49b9-af7e-0182fb03bbb3,0.9499188028275967,0.09024997055530548,0.896484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,aacc9615-28a3-4f04-9a18-6dbf0927e976,0.8955082967877388,0.0990573987364769,0.740234375
WizardMath-7B-V1.1,mr-gsm8k,0.1,0d4755e0-3449-4fac-9753-5ba466dec692,0.9109162725508213,0.08949759602546692,0.56982421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,47ed896d-08fe-4598-a99b-632d0da4170e,0.934183306992054,0.10763920098543167,0.78271484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,fd8f700e-4a30-492b-96ab-88caeb92ec64,0.6350163146853447,0.1472260057926178,0.035675048828125
WizardMath-7B-V1.1,mr-gsm8k,0.1,b5214716-2f7b-4f5f-8459-25587bb8bef6,0.9179262388497591,0.035944052040576935,0.79296875
WizardMath-7B-V1.1,mr-gsm8k,0.1,c757b08d-80e5-437a-897f-8549e9c79437,0.9083467088639736,0.06254323571920395,0.80810546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,60c88c4b-1cc8-43ef-84f3-7b95c0ae0a73,0.7643043100833893,0.05521930754184723,0.89306640625
WizardMath-7B-V1.1,mr-gsm8k,0.1,67e15a37-b074-41b9-b388-0738135bfb66,0.3730685953050852,0.21246172487735748,0.1778564453125
WizardMath-7B-V1.1,mr-gsm8k,0.1,8bbbd222-7e21-4536-ac30-fc879fe7f06e,0.7321381270885468,0.21834932267665863,0.294189453125
WizardMath-7B-V1.1,mr-gsm8k,0.1,9e9b148f-d483-435f-866f-1a48cf7dac01,0.9479331001639366,0.06327428668737411,0.98779296875
WizardMath-7B-V1.1,mr-gsm8k,0.1,8a1220d5-cdd1-409e-ba86-9fc3e34f924e,0.9464162066578865,0.05588299781084061,0.99560546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,d64872ca-294d-4723-8c8b-fa32c807cc9a,0.909518375992775,0.15610289573669434,0.9599609375
WizardMath-7B-V1.1,mr-gsm8k,0.1,74e7d038-91fd-45a0-83d2-66bbece6d290,0.7965317219495773,0.11064468324184418,0.978515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,623022f2-1d00-4ceb-9d33-bc6153eb7280,0.8952583074569702,0.3218470811843872,0.9912109375
WizardMath-7B-V1.1,mr-gsm8k,0.1,661f58f5-270d-4c32-81cc-b1adb53711b4,0.956921654753387,0.03670946881175041,0.7578125
WizardMath-7B-V1.1,mr-gsm8k,0.1,956e6b57-44b8-4dd2-b391-7fc0c9e71874,0.8352337889373302,0.18053419888019562,0.9638671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,2dcb39c9-5aad-4e8e-b902-861e99d6f69d,0.9621052965521812,0.057179950177669525,0.8916015625
WizardMath-7B-V1.1,mr-gsm8k,0.1,ccd15004-5643-40c1-9334-f586b6c3a750,0.9071669457480311,0.1199880838394165,0.95654296875
WizardMath-7B-V1.1,mr-gsm8k,0.1,e439b01a-9db6-4212-b8ad-55d99ecd9c1b,0.7287304550409317,0.324091374874115,0.69921875
WizardMath-7B-V1.1,mr-gsm8k,0.1,d05e0ab2-7bf6-49a2-8690-622bbf89c3f6,0.9579485952854156,0.12908735871315002,0.95263671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,b01e07e3-45bf-4e5e-9ccc-9baee5a1de0c,0.9025724306702614,0.11246446520090103,0.98779296875
WizardMath-7B-V1.1,mr-gsm8k,0.1,c9fcea20-16b3-4630-b05f-6170810b4d65,0.9461516868323088,0.11479129642248154,0.97705078125
WizardMath-7B-V1.1,mr-gsm8k,0.1,cecce263-cf4b-4aa2-bd89-4d1efedcf0e0,0.7873468101024628,0.09461094439029694,0.87744140625
WizardMath-7B-V1.1,mr-gsm8k,0.1,349537f1-f6fc-404c-9561-8c10c8dbd7c5,0.973621305078268,0.02076324261724949,0.9765625
WizardMath-7B-V1.1,mr-gsm8k,0.1,52bfa9fe-de3c-434b-a19a-2a6380b1356c,0.8843762576580048,0.32265135645866394,0.95849609375
WizardMath-7B-V1.1,mr-gsm8k,0.1,0199a464-9e48-4294-8fa2-c020c01e571d,0.6341053918004036,0.22446978092193604,0.6826171875
WizardMath-7B-V1.1,mr-gsm8k,0.1,d28d7f08-ae80-44dd-93fa-84bb5e1ca476,0.7547064833343029,0.12958070635795593,0.68603515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,72a476bc-0272-4b4b-aeed-7b66e843042a,0.9367503672838211,0.16169153153896332,0.77978515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,2ac6a2a4-3317-4870-8580-b882ae85f8d7,0.7126509770751,0.08480509370565414,0.740234375
WizardMath-7B-V1.1,mr-gsm8k,0.1,55080101-5872-4d17-a4c6-f1d335af07d1,0.9782834444195032,0.06238941475749016,0.437744140625
WizardMath-7B-V1.1,mr-gsm8k,0.1,4546cddf-a7bf-4b6e-b9c9-19aeda1a7468,0.9314844766631722,0.13703565299510956,0.982421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,0fb39e91-1bf7-4ee3-bd25-2e9c646179a1,0.8914564624428749,0.10003478825092316,0.95263671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,50550a4e-67fa-4071-b580-17f890049151,0.45781930163502693,0.27821460366249084,0.69287109375
WizardMath-7B-V1.1,mr-gsm8k,0.1,219e9148-acfa-48b6-ace8-d7b8fd167363,0.948086678981781,0.05890011787414551,0.94091796875
WizardMath-7B-V1.1,mr-gsm8k,0.1,bcd681a4-e943-4ac8-a840-1f09f51d4a8d,0.9447548631578684,0.0620187409222126,0.98046875
WizardMath-7B-V1.1,mr-gsm8k,0.1,d4ec7076-6dcb-48e3-ba5b-b29d2adc483f,0.9488341808319092,0.03706217557191849,0.982421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,4c2f882d-b4d7-4638-b708-eda32b8299d3,0.7445549294352531,0.11054425686597824,0.57763671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,11be4e10-1d58-4f33-970e-5c86f8de8c06,0.9233428239822388,0.05603599175810814,0.96337890625
WizardMath-7B-V1.1,mr-gsm8k,0.1,e1443d46-3407-4862-9fb9-c59245da058f,0.7781977206468582,0.19315005838871002,0.9033203125
WizardMath-7B-V1.1,mr-gsm8k,0.1,f34bcd97-45cd-4b20-a10e-e0ff56f7a30b,0.9840527065098286,0.01917671039700508,0.841796875
WizardMath-7B-V1.1,mr-gsm8k,0.1,930e660a-cd59-429c-bf59-c4fd56edbc97,0.9377188151702285,0.03668659180402756,0.81982421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,4a9a317b-a02f-4207-8263-704b1d31ceea,0.9328672215342522,0.13562698662281036,0.310791015625
WizardMath-7B-V1.1,mr-gsm8k,0.1,b40fe388-23fa-4ce2-9dff-f3edd95203bc,0.9047010093927383,0.11997492611408234,0.3310546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,59ad1f6e-ab9b-4248-b917-6cdebc90daca,0.5826211050152779,0.12685322761535645,0.66552734375
WizardMath-7B-V1.1,mr-gsm8k,0.1,1f94decf-f63b-45f2-b829-17954e5945c8,0.8883631378412247,0.16627202928066254,0.33447265625
WizardMath-7B-V1.1,mr-gsm8k,0.1,56c04f83-6f6b-486c-9b4f-0df37726a613,0.9223228022456169,0.11875344067811966,0.9638671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,154cffdf-c63e-4607-bda4-29a494c59d09,0.9511570073664188,0.14771375060081482,0.97021484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,290d42c0-546a-488e-bb5b-278249e1a742,0.9199662804603577,0.1736851930618286,0.916015625
WizardMath-7B-V1.1,mr-gsm8k,0.1,93ea4976-75df-4b1b-8560-987cc2714cb8,0.815336063504219,0.1951427012681961,0.978515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,83009b3e-870a-477d-9690-91e13f9a10d0,0.7744044959545135,0.17878656089305878,0.98388671875
WizardMath-7B-V1.1,mr-gsm8k,0.1,449c2a93-3540-470d-b9c9-e5f61f835824,0.91120988689363,0.06431925296783447,0.93896484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,d3c28712-9b64-4c84-9b07-642e89f9e271,0.8301370292901993,0.11717649549245834,0.98974609375
WizardMath-7B-V1.1,mr-gsm8k,0.1,1ca8c118-80a0-4ed0-b4ec-f679d0623f88,0.9715887904167175,0.13185012340545654,0.91357421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,33191670-5d82-40f6-b702-4d1b42116d5a,0.9281161800026894,0.20670539140701294,0.822265625
WizardMath-7B-V1.1,mr-gsm8k,0.1,b6a2b640-413a-4401-9c96-bc51eab03067,0.7462862879037857,0.22434048354625702,0.9150390625
WizardMath-7B-V1.1,mr-gsm8k,0.1,ca997aba-6e4b-4d3b-8546-05f44fba228a,0.7382081486284733,0.08792486786842346,0.515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,f272aacb-977a-4e19-b14f-feada8aca81f,0.35953205451369286,0.13211090862751007,0.39990234375
WizardMath-7B-V1.1,mr-gsm8k,0.1,8da66eec-4cfe-4e4a-9920-bc4d0f5eee9c,0.3395655555650592,0.17234580218791962,0.445556640625
WizardMath-7B-V1.1,mr-gsm8k,0.1,60a5a9ab-b43d-4b37-a8b0-6e34f92ff807,0.8509944044053555,0.1253824234008789,0.90869140625
WizardMath-7B-V1.1,mr-gsm8k,0.1,4b3636e0-cbe1-4bdd-9fa9-83dbb5df39f0,0.9166691079735756,0.05307285487651825,0.71533203125
WizardMath-7B-V1.1,mr-gsm8k,0.1,c626f932-b61b-496e-8a35-37baacdb794b,0.8440744951367378,0.12477558851242065,0.39990234375
WizardMath-7B-V1.1,mr-gsm8k,0.1,4db73a1c-d32a-4b6e-a531-bd97ea0294ab,0.729139506816864,0.05232203006744385,0.32421875
WizardMath-7B-V1.1,mr-gsm8k,0.1,b77d0487-3f31-4a04-887f-87120e19ac74,0.7907622829079628,0.1270722895860672,0.83544921875
WizardMath-7B-V1.1,mr-gsm8k,0.1,8062be37-7875-493f-903f-a70f938c41cd,0.8194198459386826,0.1631767600774765,0.77978515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,ddb36ba9-1cc6-4f6a-9dc2-d0f544e1a0fe,0.9638681784272194,0.21912716329097748,0.96435546875
WizardMath-7B-V1.1,mr-gsm8k,0.1,42d14201-05a8-4750-9248-115a72371977,0.7903095483779907,0.09948993474245071,0.5
WizardMath-7B-V1.1,mr-gsm8k,0.1,3ecd4a23-2e69-4986-8e6f-ce8f0520fd3c,0.6742463009431958,0.12573036551475525,0.56201171875
WizardMath-7B-V1.1,mr-gsm8k,0.1,b58d0ab0-8957-4319-b66f-5edf9bf02563,0.851062037050724,0.06716827303171158,0.94189453125
WizardMath-7B-V1.1,mr-gsm8k,0.1,2c8e8401-8fbf-48f5-8127-ed975921ec63,0.944326451048255,0.09044815599918365,0.72802734375
WizardMath-7B-V1.1,mr-gsm8k,0.1,1fcd3067-5031-40d2-ae3a-e2d8874adaf0,0.8131006546318531,0.057990919798612595,0.140380859375
WizardMath-7B-V1.1,mr-gsm8k,0.1,6bc8c795-86a9-4f3e-a501-0c9066bccfe6,0.9087865948677063,0.05937228724360466,0.96630859375
WizardMath-7B-V1.1,mr-gsm8k,0.1,b9dba683-461b-40e1-8f8d-3537c32af1ea,0.7631725128740072,0.10743797570466995,0.4765625
WizardMath-7B-V1.1,mr-gsm8k,0.1,96f9b421-4488-47c2-8331-b34af4c767af,0.8791837990283966,0.1800203025341034,0.986328125
WizardMath-7B-V1.1,mr-gsm8k,0.1,0d1c4922-00fd-49b3-9c96-2b505a4d98f7,0.898525308817625,0.05797434225678444,0.9150390625
WizardMath-7B-V1.1,mr-gsm8k,0.1,8adcc722-df8e-4d32-b0aa-be133b97d0c0,0.8544209524989128,0.15453889966011047,0.81298828125
WizardMath-7B-V1.1,mr-gsm8k,0.1,92a6339a-16aa-470d-83d0-c23e48a5ba44,0.9105926901102066,0.10980188101530075,0.275146484375
WizardMath-7B-V1.1,mr-gsm8k,0.1,193c4f41-7b10-4b63-917e-a8528b49d824,0.2772100633010268,0.0821315348148346,0.0271759033203125
WizardMath-7B-V1.1,mr-gsm8k,0.1,5c3f348e-818f-4e8b-9bfc-88b313d7fc60,0.6386534981429577,0.06658152490854263,0.85595703125
WizardMath-7B-V1.1,mr-gsm8k,0.1,a2141667-b577-4682-8b99-965119fd9d96,0.5680439919233322,0.08915970474481583,0.7880859375
WizardMath-7B-V1.1,mr-gsm8k,0.1,011f3d2f-bce6-4392-976e-5aa5d3a07152,0.7898024395108223,0.3723084032535553,0.9853515625
WizardMath-7B-V1.1,mr-gsm8k,0.1,0d52ec44-2b09-4629-bf27-df761d34587c,0.8948532566428185,0.07958906143903732,0.80322265625
WizardMath-7B-V1.1,mr-gsm8k,0.1,004ba21e-2c45-421c-8a2f-e4063f9e830b,0.8073741886764765,0.08066634088754654,0.611328125
WizardMath-7B-V1.1,mr-gsm8k,0.1,fd003d80-0468-4729-93f7-d92b6692466e,0.9538941662758589,0.059506624937057495,0.4765625
WizardMath-7B-V1.1,mr-gsm8k,0.1,1da20590-be8b-4e34-bdb0-061ad34d48d2,0.8413065131753683,0.06478304415941238,0.49609375
