Model,Dataset,Temperature,Question_UUID,Source,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
Qwen3-0.6B,aime,0.1,40,aime,0.6945037841796875,0.6455078125,0.115966796875
Qwen3-0.6B,aime,0.1,41,aime,0.733489990234375,0.6142578125,0.06561279296875
Qwen3-0.6B,aime,0.1,42,aime,0.87353515625,0.497314453125,0.1259765625
Qwen3-0.6B,aime,0.1,43,aime,0.625244140625,0.61328125,0.06561279296875
Qwen3-0.6B,aime,0.1,44,aime,0.725677490234375,0.428955078125,0.19189453125
Qwen3-0.6B,aime,0.1,45,aime,0.9522705078125,0.1114501953125,0.403564453125
Qwen3-0.6B,aime,0.1,46,aime,0.26666259765625,0.50146484375,0.162353515625
Qwen3-0.6B,aime,0.1,47,aime,0.9371337890625,0.411865234375,0.09136962890625
Qwen3-0.6B,aime,0.1,48,aime,0.844390869140625,0.720703125,0.12420654296875
Qwen3-0.6B,aime,0.1,49,aime,0.842681884765625,0.5361328125,0.12939453125
Qwen3-0.6B,aime,0.1,50,aime,0.856689453125,0.425048828125,0.049591064453125
Qwen3-0.6B,aime,0.1,51,aime,0.475128173828125,0.417236328125,0.2783203125
Qwen3-0.6B,aime,0.1,52,aime,0.72674560546875,0.5380859375,0.0592041015625
Qwen3-0.6B,aime,0.1,53,aime,0.66046142578125,0.63427734375,0.1943359375
Qwen3-0.6B,aime,0.1,54,aime,0.79150390625,0.59033203125,0.154052734375
Qwen3-0.6B,aime,0.1,55,aime,0.87713623046875,0.49853515625,0.070556640625
Qwen3-0.6B,aime,0.1,56,aime,0.44683837890625,0.433837890625,0.16455078125
Qwen3-0.6B,aime,0.1,57,aime,0.119659423828125,0.57373046875,0.1710205078125
Qwen3-0.6B,aime,0.1,58,aime,0.3197021484375,0.28857421875,0.57763671875
Qwen3-0.6B,aime,0.1,59,aime,0.802734375,0.35205078125,0.0726318359375
Qwen3-0.6B,aime,0.1,60,aime,0.9793701171875,0.2283935546875,0.2509765625
Qwen3-0.6B,aime,0.1,61,aime,0.871337890625,0.560546875,0.1312255859375
Qwen3-0.6B,aime,0.1,62,aime,0.719482421875,0.708984375,0.07476806640625
Qwen3-0.6B,aime,0.1,63,aime,0.12495803833007812,0.6162109375,0.453369140625
Qwen3-0.6B,aime,0.1,64,aime,0.9163818359375,0.73828125,0.1422119140625
Qwen3-0.6B,aime,0.1,65,aime,0.700469970703125,0.54443359375,0.10968017578125
Qwen3-0.6B,aime,0.1,66,aime,0.743896484375,0.2474365234375,0.0792236328125
Qwen3-0.6B,aime,0.1,67,aime,0.26422119140625,0.6875,0.5
Qwen3-0.6B,aime,0.1,68,aime,0.7252197265625,0.501953125,0.058349609375
Qwen3-0.6B,aime,0.1,69,aime,0.62890625,0.60205078125,0.0271759033203125
Qwen3-0.6B,aime,0.1,70,aime,0.9869384765625,0.1973876953125,0.32421875
Qwen3-0.6B,aime,0.1,71,aime,0.04956817626953125,0.412353515625,0.05419921875
Qwen3-0.6B,aime,0.1,72,aime,0.08573150634765625,0.35595703125,0.056640625
Qwen3-0.6B,aime,0.1,73,aime,0.888671875,0.62353515625,0.06756591796875
Qwen3-0.6B,aime,0.1,74,aime,0.786590576171875,0.2418212890625,0.19189453125
Qwen3-0.6B,aime,0.1,75,aime,0.4462890625,0.560546875,0.1422119140625
Qwen3-0.6B,aime,0.1,76,aime,0.6295166015625,0.348876953125,0.138427734375
Qwen3-0.6B,aime,0.1,77,aime,0.7030029296875,0.50927734375,0.04083251953125
Qwen3-0.6B,aime,0.1,78,aime,0.474639892578125,0.3369140625,0.1312255859375
Qwen3-0.6B,aime,0.1,79,aime,0.7110595703125,0.5224609375,0.1602783203125
Qwen3-0.6B,aime,0.1,80,aime,0.898193359375,0.436279296875,0.10968017578125
Qwen3-0.6B,aime,0.1,81,aime,0.918701171875,0.304931640625,0.388671875
Qwen3-0.6B,aime,0.1,82,aime,0.9560546875,0.4814453125,0.373779296875
Qwen3-0.6B,aime,0.1,83,aime,0.099517822265625,0.049224853515625,0.50390625
Qwen3-0.6B,aime,0.1,84,aime,0.444610595703125,0.67138671875,0.1871337890625
Qwen3-0.6B,aime,0.1,85,aime,0.0695037841796875,0.5625,0.039642333984375
Qwen3-0.6B,aime,0.1,86,aime,0.5914306640625,0.62890625,0.033599853515625
Qwen3-0.6B,aime,0.1,87,aime,0.592010498046875,0.5380859375,0.09136962890625
Qwen3-0.6B,aime,0.1,88,aime,0.1308135986328125,0.478271484375,0.26904296875
Qwen3-0.6B,aime,0.1,89,aime,0.0565338134765625,0.322509765625,0.060089111328125
Qwen3-0.6B,aime,0.2,0,aime,0.2127532958984375,0.317626953125,0.11279296875
Qwen3-0.6B,aime,0.2,1,aime,0.9990234375,0.55322265625,0.70263671875
Qwen3-0.6B,aime,0.2,2,aime,0.6080322265625,0.6552734375,0.09808349609375
Qwen3-0.6B,aime,0.2,3,aime,0.44244384765625,0.603515625,0.2337646484375
Qwen3-0.6B,aime,0.2,4,aime,0.9146728515625,0.65625,0.058349609375
Qwen3-0.6B,aime,0.2,5,aime,0.91650390625,0.5634765625,0.04400634765625
Qwen3-0.6B,aime,0.2,6,aime,0.67919921875,0.73681640625,0.162353515625
Qwen3-0.6B,aime,0.2,7,aime,0.4033203125,0.24365234375,0.2421875
Qwen3-0.6B,aime,0.2,8,aime,0.0599365234375,0.609375,0.050323486328125
Qwen3-0.6B,aime,0.2,9,aime,0.65838623046875,0.5244140625,0.219970703125
Qwen3-0.6B,aime,0.2,10,aime,0.86590576171875,0.0882568359375,0.1500244140625
Qwen3-0.6B,aime,0.2,11,aime,0.9921875,0.36376953125,0.3173828125
Qwen3-0.6B,aime,0.2,12,aime,0.9398193359375,0.463134765625,0.102294921875
Qwen3-0.6B,aime,0.2,13,aime,0.6421432495117188,0.370361328125,0.1365966796875
Qwen3-0.6B,aime,0.2,14,aime,0.7763671875,0.4921875,0.1422119140625
Qwen3-0.6B,aime,0.2,15,aime,0.8775634765625,0.68798828125,0.484375
Qwen3-0.6B,aime,0.2,16,aime,0.907012939453125,0.57666015625,0.1519775390625
Qwen3-0.6B,aime,0.2,17,aime,0.6341094970703125,0.493408203125,0.06561279296875
Qwen3-0.6B,aime,0.2,18,aime,0.782928466796875,0.7548828125,0.127685546875
Qwen3-0.6B,aime,0.2,19,aime,0.8118896484375,0.65673828125,0.158203125
Qwen3-0.6B,aime,0.2,20,aime,0.890380859375,0.5185546875,0.03021240234375
Qwen3-0.6B,aime,0.2,21,aime,0.335052490234375,0.4697265625,0.0863037109375
Qwen3-0.6B,aime,0.2,22,aime,0.06526947021484375,0.48095703125,0.1895751953125
Qwen3-0.6B,aime,0.2,23,aime,0.8111114501953125,0.489501953125,0.0618896484375
Qwen3-0.6B,aime,0.2,24,aime,0.705810546875,0.472412109375,0.11126708984375
Qwen3-0.6B,aime,0.2,25,aime,0.3079681396484375,0.359375,0.049591064453125
Qwen3-0.6B,aime,0.2,26,aime,0.850341796875,0.6142578125,0.2120361328125
Qwen3-0.6B,aime,0.2,27,aime,0.019313812255859375,0.36865234375,0.056640625
Qwen3-0.6B,aime,0.2,28,aime,0.104736328125,0.373779296875,0.0850830078125
Qwen3-0.6B,aime,0.2,29,aime,0.205657958984375,0.61376953125,0.19677734375
Qwen3-0.6B,aime,0.2,30,aime,0.60418701171875,0.3935546875,0.120849609375
Qwen3-0.6B,aime,0.2,31,aime,0.64019775390625,0.583984375,0.063720703125
Qwen3-0.6B,aime,0.2,32,aime,0.693603515625,0.6728515625,0.037322998046875
Qwen3-0.6B,aime,0.2,33,aime,0.78118896484375,0.31298828125,0.2254638671875
Qwen3-0.6B,aime,0.2,34,aime,0.970947265625,0.345458984375,0.26904296875
Qwen3-0.6B,aime,0.2,35,aime,0.890380859375,0.54833984375,0.0574951171875
Qwen3-0.6B,aime,0.2,36,aime,0.738861083984375,0.52490234375,0.12420654296875
Qwen3-0.6B,aime,0.2,37,aime,0.4404296875,0.55224609375,0.1519775390625
Qwen3-0.6B,aime,0.2,38,aime,0.985595703125,0.55712890625,0.2451171875
Qwen3-0.6B,aime,0.2,39,aime,0.29266357421875,0.6552734375,0.1143798828125
Qwen3-0.6B,aime,0.2,40,aime,0.6857147216796875,0.6455078125,0.115966796875
Qwen3-0.6B,aime,0.2,41,aime,0.944091796875,0.358154296875,0.06280517578125
Qwen3-0.6B,aime,0.2,42,aime,0.842041015625,0.61865234375,0.275146484375
Qwen3-0.6B,aime,0.2,43,aime,0.6289520263671875,0.53125,0.07366943359375
Qwen3-0.6B,aime,0.2,44,aime,0.810791015625,0.484619140625,0.0247955322265625
Qwen3-0.6B,aime,0.2,45,aime,0.9208984375,0.2822265625,0.07806396484375
Qwen3-0.6B,aime,0.2,46,aime,0.33819580078125,0.607421875,0.12249755859375
Qwen3-0.6B,aime,0.2,47,aime,0.9970703125,0.16650390625,0.29736328125
Qwen3-0.6B,aime,0.2,48,aime,0.747589111328125,0.720703125,0.12420654296875
Qwen3-0.6B,aime,0.2,49,aime,0.512969970703125,0.492431640625,0.2281494140625
Qwen3-0.6B,aime,0.2,50,aime,0.922607421875,0.60498046875,0.12939453125
Qwen3-0.6B,aime,0.2,51,aime,0.62750244140625,0.280517578125,0.21728515625
Qwen3-0.6B,aime,0.2,52,aime,0.067047119140625,0.7548828125,0.11279296875
Qwen3-0.6B,aime,0.2,53,aime,0.7189254760742188,0.97705078125,0.1480712890625
Qwen3-0.6B,aime,0.2,54,aime,0.701995849609375,0.599609375,0.1329345703125
Qwen3-0.6B,aime,0.2,55,aime,0.915771484375,0.444091796875,0.09271240234375
Qwen3-0.6B,aime,0.2,56,aime,0.031890869140625,0.56884765625,0.12939453125
Qwen3-0.6B,aime,0.2,57,aime,0.821044921875,0.55615234375,0.12249755859375
Qwen3-0.6B,aime,0.2,58,aime,0.792022705078125,0.56494140625,0.11126708984375
Qwen3-0.6B,aime,0.2,59,aime,0.89605712890625,0.389892578125,0.103759765625
Qwen3-0.6B,aime,0.2,60,aime,0.42236328125,0.48681640625,0.0460205078125
Qwen3-0.6B,aime,0.2,61,aime,0.889404296875,0.6181640625,0.1461181640625
Qwen3-0.6B,aime,0.2,62,aime,0.6751708984375,0.5302734375,0.1441650390625
Qwen3-0.6B,aime,0.2,63,aime,0.070465087890625,0.662109375,0.127685546875
Qwen3-0.6B,aime,0.2,64,aime,0.240966796875,0.17138671875,0.2568359375
Qwen3-0.6B,aime,0.2,65,aime,0.9908447265625,0.1695556640625,0.29736328125
Qwen3-0.6B,aime,0.2,66,aime,0.3001708984375,0.6416015625,0.1500244140625
Qwen3-0.6B,aime,0.2,67,aime,0.71844482421875,0.360107421875,0.236572265625
Qwen3-0.6B,aime,0.2,68,aime,0.6157073974609375,0.501953125,0.1943359375
Qwen3-0.6B,aime,0.2,69,aime,0.056793212890625,0.34033203125,0.11126708984375
Qwen3-0.6B,aime,0.2,70,aime,0.94677734375,0.56201171875,0.0244293212890625
Qwen3-0.6B,aime,0.2,71,aime,0.1688232421875,0.11090087890625,0.154052734375
Qwen3-0.6B,aime,0.2,72,aime,0.5093994140625,0.5302734375,0.0526123046875
Qwen3-0.6B,aime,0.2,73,aime,0.74169921875,0.619140625,0.055816650390625
Qwen3-0.6B,aime,0.2,74,aime,0.989013671875,0.373291015625,0.29736328125
Qwen3-0.6B,aime,0.2,75,aime,0.83673095703125,0.6728515625,0.103759765625
Qwen3-0.6B,aime,0.2,76,aime,0.553955078125,0.42578125,0.09271240234375
Qwen3-0.6B,aime,0.2,77,aime,0.64306640625,0.47998046875,0.0321044921875
Qwen3-0.6B,aime,0.2,78,aime,0.25042724609375,0.430908203125,0.154052734375
Qwen3-0.6B,aime,0.2,79,aime,0.86480712890625,0.509765625,0.1688232421875
Qwen3-0.6B,aime,0.2,80,aime,0.02374267578125,0.46435546875,0.33447265625
Qwen3-0.6B,aime,0.2,81,aime,0.768798828125,0.326904296875,0.385009765625
Qwen3-0.6B,aime,0.2,82,aime,0.995849609375,0.264404296875,0.262939453125
Qwen3-0.6B,aime,0.2,83,aime,0.13909912109375,0.6630859375,0.105224609375
Qwen3-0.6B,aime,0.2,84,aime,0.39697265625,0.64013671875,0.1480712890625
Qwen3-0.6B,aime,0.2,85,aime,0.8526611328125,0.62939453125,0.0792236328125
Qwen3-0.6B,aime,0.2,86,aime,0.9253692626953125,0.05255126953125,0.106689453125
Qwen3-0.6B,aime,0.2,87,aime,0.87939453125,0.61474609375,0.140380859375
Qwen3-0.6B,aime,0.2,88,aime,0.0819854736328125,0.5810546875,0.265869140625
Qwen3-0.6B,aime,0.2,89,aime,0.03011322021484375,0.3037109375,0.1943359375
Qwen3-0.6B,aime,0.3,0,aime,0.5491943359375,0.5341796875,0.1561279296875
Qwen3-0.6B,aime,0.3,1,aime,0.7486572265625,0.327880859375,0.048858642578125
Qwen3-0.6B,aime,0.3,2,aime,0.739715576171875,0.7412109375,0.08758544921875
Qwen3-0.6B,aime,0.3,3,aime,0.8022613525390625,0.64306640625,0.1500244140625
Qwen3-0.6B,aime,0.3,4,aime,0.85064697265625,0.65576171875,0.0592041015625
Qwen3-0.6B,aime,0.3,5,aime,0.820220947265625,0.64990234375,0.106689453125
Qwen3-0.6B,aime,0.3,6,aime,0.577392578125,0.7490234375,0.2421875
Qwen3-0.6B,aime,0.3,7,aime,0.1466217041015625,0.271484375,0.1500244140625
Qwen3-0.6B,aime,0.3,8,aime,0.017452239990234375,0.52197265625,0.0792236328125
Qwen3-0.6B,aime,0.3,9,aime,0.830810546875,0.408447265625,0.0850830078125
Qwen3-0.6B,aime,0.3,10,aime,0.090667724609375,0.6845703125,0.303955078125
Qwen3-0.6B,aime,0.3,11,aime,0.2784423828125,0.415283203125,0.12420654296875
Qwen3-0.6B,aime,0.3,12,aime,0.512908935546875,0.55322265625,0.307373046875
Qwen3-0.6B,aime,0.3,13,aime,0.32308197021484375,0.3515625,0.158203125
Qwen3-0.6B,aime,0.3,14,aime,0.674835205078125,0.34912109375,0.1666259765625
Qwen3-0.6B,aime,0.3,15,aime,0.955810546875,0.267333984375,0.25390625
Qwen3-0.6B,aime,0.3,16,aime,0.790496826171875,0.52001953125,0.127685546875
Qwen3-0.6B,aime,0.3,17,aime,0.763427734375,0.54931640625,0.11279296875
Qwen3-0.6B,aime,0.3,18,aime,0.6533966064453125,0.7548828125,0.1422119140625
Qwen3-0.6B,aime,0.3,19,aime,0.4359130859375,0.595703125,0.11920166015625
Qwen3-0.6B,aime,0.3,20,aime,0.02686309814453125,0.55859375,0.10821533203125
Qwen3-0.6B,aime,0.3,21,aime,0.925048828125,0.381591796875,0.219970703125
Qwen3-0.6B,aime,0.3,22,aime,0.369384765625,0.43359375,0.103759765625
Qwen3-0.6B,aime,0.3,23,aime,0.03301239013671875,0.346435546875,0.19189453125
Qwen3-0.6B,aime,0.3,24,aime,0.888427734375,0.572265625,0.1871337890625
Qwen3-0.6B,aime,0.3,25,aime,0.619140625,0.236083984375,0.2568359375
Qwen3-0.6B,aime,0.3,26,aime,0.904296875,0.5439453125,0.248046875
Qwen3-0.6B,aime,0.3,27,aime,0.2583160400390625,0.482421875,0.182373046875
Qwen3-0.6B,aime,0.3,28,aime,0.96270751953125,0.84423828125,0.248046875
Qwen3-0.6B,aime,0.3,29,aime,0.21490478515625,0.56396484375,0.115966796875
Qwen3-0.6B,aime,0.3,30,aime,0.914794921875,0.5576171875,0.0726318359375
Qwen3-0.6B,aime,0.3,31,aime,0.53094482421875,0.5673828125,0.105224609375
Qwen3-0.6B,aime,0.3,32,aime,0.4327392578125,0.436767578125,0.04083251953125
Qwen3-0.6B,aime,0.3,33,aime,0.22528076171875,0.578125,0.1312255859375
Qwen3-0.6B,aime,0.3,34,aime,0.82958984375,0.6708984375,0.16455078125
Qwen3-0.6B,aime,0.3,35,aime,0.383056640625,0.289306640625,0.033599853515625
Qwen3-0.6B,aime,0.3,36,aime,0.2779998779296875,0.476806640625,0.0953369140625
Qwen3-0.6B,aime,0.3,37,aime,0.623046875,0.46044921875,0.0792236328125
Qwen3-0.6B,aime,0.3,38,aime,0.9967041015625,0.0704345703125,0.1175537109375
Qwen3-0.6B,aime,0.3,39,aime,0.9144287109375,0.38427734375,0.05419921875
Qwen3-0.6B,aime,0.3,40,aime,0.8535308837890625,0.56884765625,0.07476806640625
Qwen3-0.6B,aime,0.3,41,aime,0.65283203125,0.475830078125,0.07366943359375
Qwen3-0.6B,aime,0.3,42,aime,0.8876953125,0.362548828125,0.09271240234375
Qwen3-0.6B,aime,0.3,43,aime,0.84234619140625,0.61328125,0.06561279296875
Qwen3-0.6B,aime,0.3,44,aime,0.433380126953125,0.498779296875,0.115966796875
Qwen3-0.6B,aime,0.3,45,aime,0.999267578125,0.405517578125,0.441650390625
Qwen3-0.6B,aime,0.3,46,aime,0.712158203125,0.6181640625,0.1259765625
Qwen3-0.6B,aime,0.3,47,aime,0.674652099609375,0.424072265625,0.060089111328125
Qwen3-0.6B,aime,0.3,48,aime,0.7633819580078125,0.74658203125,0.102294921875
Qwen3-0.6B,aime,0.3,49,aime,0.8448486328125,0.560546875,0.1688232421875
Qwen3-0.6B,aime,0.3,50,aime,0.936279296875,0.54296875,0.120849609375
Qwen3-0.6B,aime,0.3,51,aime,0.686553955078125,0.403076171875,0.291015625
Qwen3-0.6B,aime,0.3,52,aime,0.83544921875,0.57861328125,0.058349609375
Qwen3-0.6B,aime,0.3,53,aime,0.5772705078125,0.441650390625,0.2120361328125
Qwen3-0.6B,aime,0.3,54,aime,0.749755859375,0.6044921875,0.09271240234375
Qwen3-0.6B,aime,0.3,55,aime,0.8853759765625,0.46240234375,0.070556640625
Qwen3-0.6B,aime,0.3,56,aime,0.466552734375,0.50830078125,0.1312255859375
Qwen3-0.6B,aime,0.3,57,aime,0.15625762939453125,0.469970703125,0.120849609375
Qwen3-0.6B,aime,0.3,58,aime,0.070404052734375,0.3828125,0.0966796875
Qwen3-0.6B,aime,0.3,59,aime,0.7474365234375,0.30078125,0.09271240234375
Qwen3-0.6B,aime,0.3,60,aime,0.8683929443359375,0.5458984375,0.05499267578125
Qwen3-0.6B,aime,0.3,61,aime,0.45306396484375,0.67529296875,0.134765625
Qwen3-0.6B,aime,0.3,62,aime,0.51239013671875,0.46826171875,0.3310546875
Qwen3-0.6B,aime,0.3,63,aime,0.9599609375,0.1708984375,0.204345703125
Qwen3-0.6B,aime,0.3,64,aime,0.8984375,0.48779296875,0.06854248046875
Qwen3-0.6B,aime,0.3,65,aime,0.11181640625,0.4140625,0.259765625
Qwen3-0.6B,aime,0.3,66,aime,0.8389816284179688,0.357666015625,0.1500244140625
Qwen3-0.6B,aime,0.3,67,aime,0.875091552734375,0.302978515625,0.2147216796875
Qwen3-0.6B,aime,0.3,68,aime,0.4122314453125,0.46044921875,0.2254638671875
Qwen3-0.6B,aime,0.3,69,aime,0.74676513671875,0.52392578125,0.127685546875
Qwen3-0.6B,aime,0.3,70,aime,0.8701171875,0.529296875,0.3701171875
Qwen3-0.6B,aime,0.3,71,aime,0.948486328125,0.57275390625,0.05108642578125
Qwen3-0.6B,aime,0.3,72,aime,0.0774383544921875,0.3955078125,0.08758544921875
Qwen3-0.6B,aime,0.3,73,aime,0.6845703125,0.61474609375,0.08154296875
Qwen3-0.6B,aime,0.3,74,aime,0.65789794921875,0.5078125,0.08880615234375
Qwen3-0.6B,aime,0.3,75,aime,0.0906829833984375,0.463623046875,0.30078125
Qwen3-0.6B,aime,0.3,76,aime,0.3382568359375,0.59716796875,0.0618896484375
Qwen3-0.6B,aime,0.3,77,aime,0.43670654296875,0.498046875,0.04742431640625
Qwen3-0.6B,aime,0.3,78,aime,0.1703033447265625,0.334228515625,0.204345703125
Qwen3-0.6B,aime,0.3,79,aime,0.748382568359375,0.525390625,0.29736328125
Qwen3-0.6B,aime,0.3,80,aime,0.9754638671875,0.2308349609375,0.46484375
Qwen3-0.6B,aime,0.3,81,aime,0.7486572265625,0.383544921875,0.07366943359375
Qwen3-0.6B,aime,0.3,82,aime,0.9326171875,0.61767578125,0.08880615234375
Qwen3-0.6B,aime,0.3,83,aime,0.099517822265625,0.049224853515625,0.50390625
Qwen3-0.6B,aime,0.3,84,aime,0.4954833984375,0.486083984375,0.219970703125
Qwen3-0.6B,aime,0.3,85,aime,0.98291015625,0.33154296875,0.59619140625
Qwen3-0.6B,aime,0.3,86,aime,0.5949554443359375,0.483154296875,0.0966796875
Qwen3-0.6B,aime,0.3,87,aime,0.54638671875,0.6416015625,0.0384521484375
Qwen3-0.6B,aime,0.3,88,aime,0.10657501220703125,0.763671875,0.1365966796875
Qwen3-0.6B,aime,0.3,89,aime,0.0301666259765625,0.44921875,0.07586669921875
Qwen3-0.6B,aime,0.4,0,aime,0.9698486328125,0.1876220703125,0.2783203125
Qwen3-0.6B,aime,0.4,1,aime,0.559356689453125,0.2822265625,0.0259552001953125
Qwen3-0.6B,aime,0.4,2,aime,0.785186767578125,0.7412109375,0.115966796875
Qwen3-0.6B,aime,0.4,3,aime,0.0624847412109375,0.57861328125,0.12939453125
Qwen3-0.6B,aime,0.4,4,aime,0.9107513427734375,0.65966796875,0.0618896484375
Qwen3-0.6B,aime,0.4,5,aime,0.786529541015625,0.7529296875,0.06756591796875
Qwen3-0.6B,aime,0.4,6,aime,0.67352294921875,0.6083984375,0.184814453125
Qwen3-0.6B,aime,0.4,7,aime,0.3275146484375,0.4189453125,0.058349609375
Qwen3-0.6B,aime,0.4,8,aime,0.0570831298828125,0.5322265625,0.2783203125
Qwen3-0.6B,aime,0.4,9,aime,0.707000732421875,0.433837890625,0.2017822265625
Qwen3-0.6B,aime,0.4,10,aime,0.762939453125,0.4013671875,0.1943359375
Qwen3-0.6B,aime,0.4,11,aime,0.7476806640625,0.33203125,0.055816650390625
Qwen3-0.6B,aime,0.4,12,aime,0.8316650390625,0.452392578125,0.06951904296875
Qwen3-0.6B,aime,0.4,13,aime,0.5314483642578125,0.368408203125,0.1329345703125
Qwen3-0.6B,aime,0.4,14,aime,0.2938079833984375,0.2763671875,0.1365966796875
Qwen3-0.6B,aime,0.4,15,aime,0.041473388671875,0.29931640625,0.127685546875
Qwen3-0.6B,aime,0.4,16,aime,0.74639892578125,0.50390625,0.154052734375
Qwen3-0.6B,aime,0.4,17,aime,0.6336669921875,0.76416015625,0.0994873046875
Qwen3-0.6B,aime,0.4,18,aime,0.868682861328125,0.68017578125,0.140380859375
Qwen3-0.6B,aime,0.4,19,aime,0.53741455078125,0.484619140625,0.1519775390625
Qwen3-0.6B,aime,0.4,20,aime,0.4534912109375,0.5185546875,0.06097412109375
Qwen3-0.6B,aime,0.4,21,aime,0.862396240234375,0.441650390625,0.08038330078125
Qwen3-0.6B,aime,0.4,22,aime,0.57684326171875,0.458984375,0.12939453125
Qwen3-0.6B,aime,0.4,23,aime,0.82122802734375,0.323486328125,0.05499267578125
Qwen3-0.6B,aime,0.4,24,aime,0.784576416015625,0.435791015625,0.1666259765625
Qwen3-0.6B,aime,0.4,25,aime,0.07761001586914062,0.5712890625,0.058349609375
Qwen3-0.6B,aime,0.4,26,aime,0.7493896484375,0.480712890625,0.09808349609375
Qwen3-0.6B,aime,0.4,27,aime,0.912109375,0.251953125,0.259765625
Qwen3-0.6B,aime,0.4,28,aime,0.991455078125,0.077392578125,0.689453125
Qwen3-0.6B,aime,0.4,29,aime,0.1888885498046875,0.47216796875,0.120849609375
Qwen3-0.6B,aime,0.4,30,aime,0.79833984375,0.51904296875,0.06561279296875
Qwen3-0.6B,aime,0.4,31,aime,0.853759765625,0.58154296875,0.1312255859375
Qwen3-0.6B,aime,0.4,32,aime,0.778228759765625,0.456787109375,0.058349609375
Qwen3-0.6B,aime,0.4,33,aime,0.5006103515625,0.61083984375,0.120849609375
Qwen3-0.6B,aime,0.4,34,aime,0.9822998046875,0.0648193359375,0.546875
Qwen3-0.6B,aime,0.4,35,aime,0.7529296875,0.62255859375,0.063720703125
Qwen3-0.6B,aime,0.4,36,aime,0.94580078125,0.54443359375,0.08880615234375
