Model,Dataset,Temperature,Question_UUID,Source,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1584.json,math,0.39780160784721375,0.39280274510383606,0.291015625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/628.json,math,0.1060676088090986,0.38338202238082886,0.91845703125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/1717.json,math,0.0779177607037127,0.3293336033821106,0.0321044921875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/492.json,math,0.7631909996271133,0.3039334714412689,0.90478515625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/22.json,math,0.8343050573021173,0.12910592555999756,0.80322265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1622.json,math,0.8568831384181976,0.30662545561790466,0.8671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/342.json,math,0.16188617143779993,0.3480852544307709,0.2393798828125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/1383.json,math,0.644853800535202,0.09783750027418137,0.388671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/842.json,math,0.2545927008613944,0.255145788192749,0.453369140625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/geometry/470.json,math,0.2379523441195488,0.40242981910705566,0.1519775390625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/655.json,math,0.8683552481234074,0.3997948467731476,0.9306640625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1718.json,math,0.8057744354009628,0.21682457625865936,0.822265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/number_theory/817.json,math,0.4301226232200861,0.48441797494888306,0.341552734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/627.json,math,0.5590659263543785,0.026530196890234947,0.3701171875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/604.json,math,0.845437416806817,0.08636470139026642,0.184814453125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1255.json,math,0.51346933003515,0.22543254494667053,0.36669921875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/1414.json,math,0.21568411588668823,0.4376472234725952,0.5078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/278.json,math,0.7206076756119728,0.24559591710567474,0.82666015625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/1100.json,math,0.7823016867041588,0.2498612403869629,0.7958984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/1326.json,math,0.5902752354741096,0.4109358787536621,0.67578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/453.json,math,0.5201387330889702,0.15062615275382996,0.453369140625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2645.json,math,0.8567872941493988,0.31685131788253784,0.962890625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/101.json,math,0.8800318408757448,0.10071472078561783,0.72802734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2608.json,math,0.8790033683180809,0.27611491084098816,0.94580078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/1855.json,math,0.3336045853793621,0.19254747033119202,0.248046875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/210.json,math,0.7806413900107145,0.04553036764264107,0.91357421875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/precalculus/1096.json,math,0.6541884392499924,0.22040389478206635,0.72509765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/356.json,math,0.678877180442214,0.31934279203414917,0.51953125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/counting_and_probability/136.json,math,0.2509119287133217,0.12679214775562286,0.865234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/840.json,math,0.36562998220324516,0.1962488889694214,0.029754638671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/1338.json,math,0.889137621037662,0.11217636615037918,0.7578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1010.json,math,0.5225571356713772,0.33885499835014343,0.294189453125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/575.json,math,0.8530661975964904,0.0821777880191803,0.92529296875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/698.json,math,0.22727669030427933,0.13806457817554474,0.79833984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/222.json,math,0.24900246877223253,0.08930345624685287,0.5234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/2046.json,math,0.4608352482318878,0.45739948749542236,0.50390625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/1040.json,math,0.4907992333173752,0.32802465558052063,0.06658935546875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/677.json,math,0.35504828579723835,0.29938921332359314,0.10968017578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/157.json,math,0.5519372522830963,0.3755166828632355,0.80322265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/124.json,math,0.3351169377565384,0.1018165647983551,0.85986328125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/390.json,math,0.7914585694670677,0.10317765921354294,0.9609375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/702.json,math,0.5776334516704082,0.1290900856256485,0.2451171875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1865.json,math,0.9666894264519215,0.15200115740299225,0.9208984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1421.json,math,0.5925465747714043,0.26638317108154297,0.85009765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/974.json,math,0.40524040907621384,0.1263665109872818,0.10968017578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/814.json,math,0.47076959162950516,0.2456284761428833,0.33447265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/908.json,math,0.13435773737728596,0.33358392119407654,0.303955078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1888.json,math,0.3558206371963024,0.19057027995586395,0.5078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/precalculus/963.json,math,0.13555546151474118,0.5698704719543457,0.39990234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/113.json,math,0.4532449748367071,0.18844571709632874,0.445556640625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1547.json,math,0.37783440575003624,0.18045897781848907,0.359375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/699.json,math,0.8968615680932999,0.1470213681459427,0.8173828125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/819.json,math,0.43688620813190937,0.12331514805555344,0.484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/970.json,math,0.7982417941093445,0.344227135181427,0.79833984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/772.json,math,0.82273462228477,0.5521266460418701,0.182373046875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/2603.json,math,0.2534957807511091,0.3659205138683319,0.50390625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/850.json,math,0.40353196300566196,0.30549705028533936,0.291015625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/927.json,math,0.626541961915791,0.08019760251045227,0.392333984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/951.json,math,0.28281285986304283,0.28411319851875305,0.359375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1711.json,math,0.6707707047462463,0.3621571958065033,0.2568359375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/734.json,math,0.2496647946536541,0.3229646682739258,0.607421875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/704.json,math,0.10193639062345028,0.19961421191692352,0.06756591796875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/796.json,math,0.934640035033226,0.0760614201426506,0.810546875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/899.json,math,0.2693722127005458,0.1269928216934204,0.056640625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1438.json,math,0.14028514549136162,0.177619069814682,0.615234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/432.json,math,0.08550747018307447,0.42441606521606445,0.182373046875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2037.json,math,0.3747549019753933,0.24052169919013977,0.2393798828125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/448.json,math,0.5986084640026093,0.4084925651550293,0.262939453125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2652.json,math,0.7672595381736755,0.32318487763404846,0.52734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/895.json,math,0.6685385536402464,0.092457115650177,0.51171875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1772.json,math,0.41930459812283516,0.0767286941409111,0.95166015625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/457.json,math,0.24300592206418514,0.15005053579807281,0.484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/number_theory/905.json,math,0.44340413622558117,0.08663429319858551,0.1943359375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1098.json,math,0.5228822268545628,0.10023336112499237,0.64794921875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/geometry/920.json,math,0.4072587117552757,0.4453715980052948,0.259765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2739.json,math,0.9290838092565536,0.1221545934677124,0.63330078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1836.json,math,0.34421410970389843,0.11352371424436569,0.72509765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/geometry/420.json,math,0.6052235923707485,0.07618999481201172,0.6259765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/1688.json,math,0.9297512918710709,0.08392210304737091,0.841796875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/1263.json,math,0.35466529009863734,0.12402011454105377,0.338134765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/544.json,math,0.6125563159584999,0.12475485354661942,0.70263671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/371.json,math,0.7185128079727292,0.048110995441675186,0.763671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/61.json,math,0.415603494271636,0.44186335802078247,0.30078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/2555.json,math,0.9087792932987213,0.25305306911468506,0.67919921875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/298.json,math,0.3001027796417475,0.20849737524986267,0.437744140625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/786.json,math,0.15961044188588858,0.6572604179382324,0.45703125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1924.json,math,0.8568682316690683,0.15831530094146729,0.287841796875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/geometry/625.json,math,0.1740814596414566,0.37134045362472534,0.385009765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1315.json,math,0.2438279613852501,0.30982518196105957,0.48828125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1831.json,math,0.4656304866075516,0.16916611790657043,0.236572265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/1291.json,math,0.17654395662248135,0.4333229959011078,0.134765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/24076.json,math,0.6023488417267799,0.3763872981071472,0.392333984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/806.json,math,0.8291578143835068,0.15415260195732117,0.50390625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2716.json,math,0.2995249219238758,0.0943353995680809,0.33447265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/25192.json,math,0.8865982480347157,0.1381186842918396,0.845703125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/940.json,math,0.09510526806116104,0.3482031226158142,0.2783203125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/392.json,math,0.6398188788443804,0.231609508395195,0.19677734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2334.json,math,0.4120095521211624,0.3700634241104126,0.1561279296875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1004.json,math,0.27948351576924324,0.35210660099983215,0.48828125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/2003.json,math,0.24273401871323586,0.29683470726013184,0.34521484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/571.json,math,0.6045358180999756,0.17056241631507874,0.5390625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1286.json,math,0.4899875372648239,0.2351052314043045,0.55078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1133.json,math,0.2305733971297741,0.5050529837608337,0.43017578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/number_theory/20.json,math,0.132406797260046,0.1096351370215416,0.34521484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1594.json,math,0.2768620401620865,0.1146649494767189,0.120849609375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/333.json,math,0.6886271871626377,0.4940670430660248,0.105224609375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/counting_and_probability/1092.json,math,0.4338533580303192,0.20634117722511292,0.2254638671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/999.json,math,0.40851394925266504,0.060660671442747116,0.2120361328125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1820.json,math,0.6459192000329494,0.06285915523767471,0.2254638671875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/810.json,math,0.6299700886011124,0.5948747992515564,0.57373046875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/2009.json,math,0.3106302432715893,0.3424305021762848,0.39599609375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1419.json,math,0.4692549672909081,0.10499104112386703,0.48046875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/2233.json,math,0.13663802947849035,0.14422014355659485,0.0185394287109375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1599.json,math,0.485324390232563,0.2055840939283371,0.138427734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/1409.json,math,0.7542209010571241,0.16530923545360565,0.21728515625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/number_theory/1060.json,math,0.20151108503341675,0.18834631145000458,0.2017822265625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/number_theory/96.json,math,0.6139435768127441,0.0901884138584137,0.64404296875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/precalculus/814.json,math,0.39405423030257225,0.3207462728023529,0.46875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/598.json,math,0.4421214750036597,0.15080921351909637,0.11126708984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/precalculus/926.json,math,0.4220020938664675,0.6336520910263062,0.1422119140625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1897.json,math,0.8467178232967854,0.1518356204032898,0.90478515625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/570.json,math,0.025932504329830408,0.21957817673683167,0.10089111328125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/geometry/202.json,math,0.9119361974298954,0.2885723412036896,0.88427734375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/precalculus/151.json,math,0.22110720537602901,0.27771487832069397,0.26904296875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/308.json,math,0.3942491477355361,0.3524472117424011,0.861328125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/prealgebra/1436.json,math,0.7218346521258354,0.18726974725723267,0.17333984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/200.json,math,0.49606075417250395,0.32671546936035156,0.74609375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1450.json,math,0.905657023191452,0.13615873456001282,0.865234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1895.json,math,0.8967455141246319,0.17023400962352753,0.54296875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/1286.json,math,0.36512263491749763,0.29869744181632996,0.43017578125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/2087.json,math,0.6197988241910934,0.20483547449111938,0.5234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/414.json,math,0.6589261740446091,0.27706456184387207,0.338134765625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/geometry/169.json,math,0.3048870861530304,0.1618993580341339,0.2337646484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/1002.json,math,0.8353404086083174,0.08842676132917404,0.392333984375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/precalculus/775.json,math,0.13110489398241043,0.30470797419548035,0.414794921875
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/intermediate_algebra/1703.json,math,0.10701948497444391,0.5344048738479614,0.51953125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,test/algebra/786.json,math,0.4459397979080677,0.4571189880371094,0.445556640625
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/algebra/1512.json,math,0.26756650023162365,0.12685075402259827,0.29736328125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/counting_and_probability/5127.json,math,0.35160889104008675,0.13432949781417847,0.5234375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/351.json,math,0.6587933115661144,0.18032261729240417,0.85205078125
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/prealgebra/714.json,math,0.07372072897851467,0.1607164740562439,0.2337646484375
WizardMath-7B-V1.1,hybrid_reasoning,0.0,train/intermediate_algebra/675.json,math,0.492735605686903,0.1685023456811905,0.3486328125
